danceability,energy,tempo,loudness,valence,track_name,artist_name,genre,Cluster,Mood
0.617,0.575,72.188,-5.212,0.278,Temptation,Destiny's Child,R&B,3,😌 Chill / Neutral
0.417,0.995,100.865,-3.426,0.452,This Song Is Like Thunder and Lightning in a Wide Open Field,The Flatliners,Ska,2,🎸 Energetic / Hype
0.363,0.906,181.964,-4.415,0.371,Always,Saliva,Alternative,2,🎸 Energetic / Hype
0.547,0.88,110.033,-4.453,0.483,Wildfire,Urban Rescue,World,0,🎉 Party / Happy
0.336,0.951,108.043,-3.587,0.596,Help Is On The Way,Rise Against,Alternative,2,🎸 Energetic / Hype
0.81,0.614,87.03,-7.41,0.431,How Long Will They Mourn Me?,Thug Life,Hip-Hop,0,🎉 Party / Happy
0.659,0.435,137.933,-9.261,0.613,Theme Song (I'm Far Away),MØ,Pop,0,🎉 Party / Happy
0.824,0.747,149.018,-4.594,0.498,On My Soul,Key Glock,Hip-Hop,0,🎉 Party / Happy
0.759,0.573,80.043,-14.738,0.812,Murder She Said,Fun Boy Three,Ska,0,🎉 Party / Happy
0.609,0.587,113.006,-11.445,0.428,Indian Summer,Chris Botti,Jazz,3,😌 Chill / Neutral
0.245,0.467,127.494,-12.036,0.0367,Heaven Came For Me,Chris Quilala,World,1,😢 Sad / Acoustic
0.748,0.406,79.988,-7.462,0.386,The Wave,R3HAB,Dance,3,😌 Chill / Neutral
0.703,0.327,108.446,-9.983,0.848,猫のしっぽ犬のしっぽ,ko-ko-ya,Anime,0,🎉 Party / Happy
0.681,0.57,135.121,-5.829,0.153,No Days Off (feat. Monty),Fetty Wap,Hip-Hop,3,😌 Chill / Neutral
0.708,0.612,139.913,-6.379,0.263,Nobody Else But You,Trey Songz,Rap,3,😌 Chill / Neutral
0.129,0.0557,63.827,-25.691,0.0389,Sonata No. 6 in D Major: II. Andante assai,Gioachino Rossini,Opera,1,😢 Sad / Acoustic
0.692,0.628,137.065,-6.186,0.774,Rocket 69,Todd Rhodes,Blues,0,🎉 Party / Happy
0.388,0.612,75.618,-5.141,0.387,U Smile,Justin Bieber,Dance,3,😌 Chill / Neutral
0.461,0.107,113.12,-21.525,0.23,Giselle: No. 5 - Allegro,Adolphe Adam,Opera,1,😢 Sad / Acoustic
0.738,0.937,157.987,-3.863,0.958,Everybody's Sufferin',Rancid,Ska,0,🎉 Party / Happy
0.733,0.474,102.976,-8.024,0.328,Lose My Cool,Amber Mark,Alternative,3,😌 Chill / Neutral
0.732,0.629,91.7,-4.64,0.683,Overwhelming,Jon Bellion,Pop,0,🎉 Party / Happy
0.553,0.779,149.368,-6.997,0.874,Ciudad Tranvia,Raskahuele,Ska,2,🎸 Energetic / Hype
0.723,0.868,119.991,-3.778,0.805,Hurt Somebody (With Julia Michaels) [Alex Adair Remix] - Alex Adair Remix,Noah Kahan,Indie,0,🎉 Party / Happy
0.908,0.621,150.011,-6.638,0.421,HUMBLE.,Kendrick Lamar,Rap,0,🎉 Party / Happy
0.439,0.742,151.88,-7.518,0.592,The Memory,Roy Ayers,Jazz,2,🎸 Energetic / Hype
0.537,0.921,98.029,-2.977,0.973,Dopeman,Less Than Jake,Ska,0,🎉 Party / Happy
0.086,0.859,200.767,-4.781,0.347,I Don't Wanna Be Alone Tonight,Masked Intruder,Ska,2,🎸 Energetic / Hype
0.763,0.692,89.979,-7.054,0.431,Te Voy A Recordar,Ivy Queen,Reggaeton,0,🎉 Party / Happy
0.34,0.819,190.012,-8.884,0.114,One Eye Open - Trentemøller Remix Hbt Edit,Trentemøller,Electronic,2,🎸 Energetic / Hype
0.62,0.643,155.894,-6.597,0.15,SUMMER SALT (with Bari),Smino,Hip-Hop,2,🎸 Energetic / Hype
0.703,0.58,154.653,-10.025,0.968,Les Yper-Sound,Stereolab,Electronic,0,🎉 Party / Happy
0.286,0.806,83.393,-1.949,0.109,I Can't Wait,The White Stripes,Blues,3,😌 Chill / Neutral
0.631,0.354,73.007,-11.112,0.522,Dirty Work,Steely Dan,Blues,3,😌 Chill / Neutral
0.502,0.591,81.782,-4.522,0.169,Deep Inside of You - 2008 Version,Third Eye Blind,Children’s Music,3,😌 Chill / Neutral
0.635,0.784,95.011,-7.718,0.31,Ketto,Bonobo,Electronic,3,😌 Chill / Neutral
0.322,0.201,84.029,-12.741,0.0871,"Verdi: Macbeth, Act 1: ""Nel dì della vittoria ... Vieni t'affretta"" (Lady Macbeth, Chorus)",Giuseppe Verdi,Opera,1,😢 Sad / Acoustic
0.66,0.689,127.98,-2.671,0.427,Primadonna,MARINA,Alternative,2,🎸 Energetic / Hype
0.297,0.171,108.469,-20.747,0.112,"Under the Stars - From ""The Lion King""/Score",Hans Zimmer,Soundtrack,1,😢 Sad / Acoustic
0.809,0.801,81.94,-5.461,0.744,Old English,Young Thug,Hip-Hop,0,🎉 Party / Happy
0.418,0.103,98.118,-21.874,0.228,The Equations of Beauty: II. E,Andrew York,Classical,1,😢 Sad / Acoustic
0.687,0.729,140.004,-6.916,0.259,Ridin High,Jawga Boyz,Country,2,🎸 Energetic / Hype
0.398,0.188,102.45,-17.395,0.191,¡ Ay ! este azul,Christina Pluhar,Opera,1,😢 Sad / Acoustic
0.373,0.114,127.545,-17.951,0.173,Higher Love,James Vincent McMorrow,Folk,1,😢 Sad / Acoustic
0.715,0.811,163.993,-4.482,0.956,Antes - Remix,Pusho,Reggaeton,0,🎉 Party / Happy
0.771,0.351,133.953,-13.14,0.497,The Wind Blow East,Enzo Garcia,Children's Music,3,😌 Chill / Neutral
0.18,0.143,92.45,-18.302,0.102,Kiss Goodbye,Hans Zimmer,Soundtrack,1,😢 Sad / Acoustic
0.747,0.569,157.056,-6.679,0.167,BiPolar (feat. Quavo),Gucci Mane,Pop,2,🎸 Energetic / Hype
0.375,0.507,133.929,-6.606,0.0588,How Deep Is The Love,Hillsong Young & Free,World,3,😌 Chill / Neutral
0.72,0.867,123.959,-4.221,0.525,Gucci Rock N Rolla (feat. Rivers Cuomo & KYLE) - Banx & Ranx Remix,Snakehips,Dance,0,🎉 Party / Happy
0.546,0.695,79.932,-6.374,0.182,Sunrise,Childish Gambino,Hip-Hop,3,😌 Chill / Neutral
0.389,0.361,113.507,-11.843,0.237,End of Our Days,Archive,Electronic,3,😌 Chill / Neutral
0.618,0.956,97.993,-3.297,0.487,Dirty Laundry,Nickelback,Alternative,0,🎉 Party / Happy
0.815,0.664,116.53,-6.915,0.73,Are You Ready For Love - '79 Version Radio Edit,Elton John,Rock,0,🎉 Party / Happy
0.95,0.687,119.986,-4.501,0.695,Mi Gente - Hugel Remix,J Balvin,Reggaeton,0,🎉 Party / Happy
0.654,0.732,80.004,-8.359,0.443,Spiderbite,Beats Antique,World,3,😌 Chill / Neutral
0.565,0.905,126.011,-3.575,0.684,Put Your Money On Me,The Struts,Children’s Music,0,🎉 Party / Happy
0.612,0.409,78.969,-6.797,0.698,First Try,Johnnyswim,Folk,0,🎉 Party / Happy
0.768,0.471,131.023,-8.406,0.405,X (with 2 Chainz & Saudi),ScHoolboy Q,Rap,3,😌 Chill / Neutral
0.727,0.756,125.28,-4.766,0.874,Sweet Dreams (Are Made Of This),Weezer,Rock,0,🎉 Party / Happy
0.647,0.673,179.971,-5.992,0.527,Wake Up,Fetty Wap,Hip-Hop,2,🎸 Energetic / Hype
0.587,0.46,88.057,-8.759,0.806,Hurt so Good,Mipso,Folk,0,🎉 Party / Happy
0.686,0.629,124.788,-12.275,0.385,Molletes Y Natas - En Vivo,Polo Polo,Comedy,3,😌 Chill / Neutral
0.651,0.686,139.951,-6.566,0.907,Irie,Katchafire,Reggae,0,🎉 Party / Happy
0.542,0.341,102.953,-10.656,0.633,Evening Party,Yann Tiersen,Soundtrack,3,😌 Chill / Neutral
0.452,0.81,167.143,-4.748,0.439,Confidence,Sanctus Real,Children’s Music,2,🎸 Energetic / Hype
0.514,0.36,80.53,-7.001,0.27,Hear Me Now (feat. DIAMANTE)[Acoustic],Bad Wolves,Children’s Music,3,😌 Chill / Neutral
0.599,0.853,94.997,-3.878,0.676,Young Volcanoes,Fall Out Boy,Rock,0,🎉 Party / Happy
0.874,0.712,106.021,-5.667,0.585,Drop That Kitty (feat. Charli XCX and Tinashe),Ty Dolla $ign,Hip-Hop,0,🎉 Party / Happy
0.584,0.799,183.961,-5.478,0.666,Should've Been Me,Naughty Boy,R&B,2,🎸 Energetic / Hype
0.75,0.565,99.796,-9.847,0.924,Having a Baby,Brian Posehn,Comedy,0,🎉 Party / Happy
0.82,0.549,99.958,-6.514,0.266,Yo Me La Robé,"Gotay ""El Autentiko""",Reggaeton,3,😌 Chill / Neutral
0.649,0.812,167.098,-6.246,0.718,Push,Pepper,Ska,2,🎸 Energetic / Hype
0.726,0.485,111.957,-15.62,0.0945,Tied Up,Hablot Brown,R&B,3,😌 Chill / Neutral
0.609,0.703,138.426,-7.183,0.842,Ach Basiu,Chorus,Movie,0,🎉 Party / Happy
0.896,0.765,120.003,-7.335,0.657,Heartbreaker,Crazy P,Jazz,0,🎉 Party / Happy
0.606,0.435,124.943,-11.458,0.376,Vacation,Still Woozy,Indie,3,😌 Chill / Neutral
0.628,0.162,120.022,-19.974,0.264,Lost Without Connection,Dan Romer,Soundtrack,1,😢 Sad / Acoustic
0.267,0.79,108.033,-7.226,0.0623,Nothing Left To Say / Rocks,Imagine Dragons,Rock,3,😌 Chill / Neutral
0.654,0.566,108.293,-10.313,0.527,If I Could Turn Back Time,Cher,Pop,3,😌 Chill / Neutral
0.591,0.396,78.011,-9.684,0.516,The One (feat. Jada),Alina Baraz,Alternative,3,😌 Chill / Neutral
0.641,0.593,84.737,-6.871,0.667,Todo Tiene Su Final (feat. Polaco),Nengo Flow,Reggaeton,0,🎉 Party / Happy
0.168,0.272,84.287,-10.779,0.0826,Beloved (When I Survey) - Live,Darlene Zschech,World,1,😢 Sad / Acoustic
0.662,0.72,95.97,-5.822,0.0912,Right Now (feat. Njomza and Alex & Alex),Vindata,Soul,3,😌 Chill / Neutral
0.39,0.18,207.108,-14.069,0.749,Chanson pour les enfants l'hiver,Dorothée,Movie,2,🎸 Energetic / Hype
0.465,0.736,191.87,-6.727,0.609,Otra Vida (feat. Cosculluela),De La Ghetto,Reggaeton,2,🎸 Energetic / Hype
0.56,0.664,190.024,-7.86,0.655,Bicken Back Being Bool,YG,Rap,2,🎸 Energetic / Hype
0.635,0.68,110.932,-6.757,0.157,She Don't Know,Katastro,Reggae,3,😌 Chill / Neutral
0.319,0.978,77.882,-1.209,0.238,病床パブリック,Sheena Ringo,Anime,3,😌 Chill / Neutral
0.766,0.95,154.033,-1.701,0.48,Click Clack,LOUDPVCK,Electronic,2,🎸 Energetic / Hype
0.404,0.601,149.93,-5.703,0.113,Outrageous Love,Jonathan David Helser,World,2,🎸 Energetic / Hype
0.393,0.222,128.87,-14.254,0.156,"String Quartet No. 5, Sz.102: String Quartet No. 5, Sz.102: I. Allegro",Béla Bartók,Classical,1,😢 Sad / Acoustic
0.267,0.0285,95.78,-28.258,0.113,"Piano Concerto No. 3 in D Major, K. 40: II. Andante (After J.G. Eckart, Op. 1 No. 4)",Wolfgang Amadeus Mozart,Classical,1,😢 Sad / Acoustic
0.784,0.663,144.003,-5.088,0.392,All Mine (feat. MadeinTYO),KYLE,Hip-Hop,2,🎸 Energetic / Hype
0.569,0.883,134.003,-4.41,0.373,Your Betrayal,Bullet For My Valentine,Rap,2,🎸 Energetic / Hype
0.604,0.768,123.067,-6.484,0.645,Put Your Money on Me,Arcade Fire,Children’s Music,0,🎉 Party / Happy
0.78,0.796,130.036,-7.621,0.355,Make it Bang,Baauer,Electronic,0,🎉 Party / Happy
0.603,0.494,147.814,-10.27,0.729,Ooh La La - 2015 Remastered Version,Faces,Country,2,🎸 Energetic / Hype
0.396,0.424,139.305,-13.333,0.0547,The Equalizer,Harry Gregson-Williams,Soundtrack,3,😌 Chill / Neutral
0.781,0.656,142.09,-8.58,0.564,Downbad,Jay Gwuapo,Rap,0,🎉 Party / Happy
0.818,0.8,139.927,-6.24,0.169,Boom,Excision,Electronic,2,🎸 Energetic / Hype
0.389,0.872,162.54,-4.968,0.222,Some Say,Sum 41,Alternative,2,🎸 Energetic / Hype
0.282,0.0369,126.79,-26.97,0.0367,"Puccini: La bohème, Act 1: ""Sì. Mi chiamano Mimì"" (Mimì, Rodolfo, Schaunard, Colline, Marcello)",Giacomo Puccini,Opera,1,😢 Sad / Acoustic
0.416,0.468,67.713,-11.786,0.27,Taxi,J. Blackfoot,Blues,3,😌 Chill / Neutral
0.354,0.206,139.056,-11.799,0.202,Party Of One (feat. Sam Smith),Brandi Carlile,Folk,1,😢 Sad / Acoustic
0.452,0.517,81.949,-8.514,0.136,Came To My Rescue - Live / The Very Best Of Hillsong Live Album Version,Hillsong Worship,World,3,😌 Chill / Neutral
0.316,0.236,65.892,-17.918,0.207,"12 Etudes for piano, Op.8: Etude Op. 8, No. 12 in D-sharp minor",Alexander Scriabin,Classical,1,😢 Sad / Acoustic
0.602,0.735,96.969,-5.778,0.472,All You Had To Do Was Stay,Taylor Swift,Pop,0,🎉 Party / Happy
0.581,0.509,109.0,-8.999,0.0368,The Noose of Jah City,King Krule,Indie,3,😌 Chill / Neutral
0.726,0.779,129.973,-5.198,0.556,On The Floor,Jennifer Lopez,Dance,0,🎉 Party / Happy
0.842,0.609,129.942,-5.867,0.184,Real Chill,Rae Sremmurd,Rap,3,😌 Chill / Neutral
0.527,0.171,106.462,-14.512,0.664,I'm Going Away,Elizabeth Cotten,Blues,3,😌 Chill / Neutral
0.901,0.522,104.053,-8.304,0.329,I Love It (& Lil Pump),Kanye West,Rap,3,😌 Chill / Neutral
0.787,0.312,119.899,-12.401,0.425,ATTENTION,Joji,Pop,3,😌 Chill / Neutral
0.845,0.914,93.038,-4.256,0.878,Dun Dun,J-King y Maximan,Reggaeton,0,🎉 Party / Happy
0.625,0.732,147.668,-7.332,0.931,I Don't Mind,KONGOS,Blues,0,🎉 Party / Happy
0.732,0.694,96.045,-6.67,0.306,Dreams / Nightmares,RICEWINE,Indie,3,😌 Chill / Neutral
0.3,0.0448,131.764,-26.876,0.0757,"Madama Butterfly, Act I: Act I: Vieni, amor mio! (Pinkerton)",Giacomo Puccini,Opera,1,😢 Sad / Acoustic
0.511,0.928,100.951,-3.892,0.368,クロニクル,Nightmare,Anime,3,😌 Chill / Neutral
0.715,0.57,107.766,-7.682,0.371,MAD I GOT IT | MAD 1 GOT 1T,Denzel Curry,Hip-Hop,3,😌 Chill / Neutral
0.437,0.618,167.996,-9.863,0.732,Athens,Charlie Hunter,Jazz,2,🎸 Energetic / Hype
0.712,0.846,120.016,-6.714,0.573,Sticky,Ravyn Lenae,Children’s Music,0,🎉 Party / Happy
0.446,0.239,104.675,-15.327,0.31,Practice,Drake,Pop,1,😢 Sad / Acoustic
0.425,0.672,105.414,-11.114,0.228,"You Enjoy Myself - Live Version - Clifford Ball, 1994",Phish,Blues,3,😌 Chill / Neutral
0.795,0.41,100.015,-7.07,0.434,Wasting All My Time,Hoodie Allen,Indie,3,😌 Chill / Neutral
0.797,0.293,80.035,-7.479,0.478,I don’t let go,XXXTENTACION,Hip-Hop,3,😌 Chill / Neutral
0.585,0.801,101.987,-5.406,0.283,Passenger Side,Smallpools,Indie,3,😌 Chill / Neutral
0.489,0.889,163.972,-4.727,0.777,StarRingChild - Movie Version,Aimer,Anime,2,🎸 Energetic / Hype
0.762,0.493,115.356,-6.945,0.389,New Life,Groundation,Reggae,3,😌 Chill / Neutral
0.514,0.439,108.101,-9.295,0.111,Embracing Accusation,Shane & Shane,World,3,😌 Chill / Neutral
0.297,0.101,105.177,-29.498,0.222,"Carmen, WD 31, Act I: Sur la place (Live)",Georges Bizet,Opera,1,😢 Sad / Acoustic
0.446,0.772,117.845,-1.184,0.432,Off Guard - We5 Remix,Alexander Lewis,Electronic,2,🎸 Energetic / Hype
0.499,0.295,136.749,-10.679,0.138,Tension,Vök,Electronic,3,😌 Chill / Neutral
0.743,0.263,140.105,-11.018,0.569,"You're Never Fully Dressed Without A Smile - From ""Annie""",Juice Music,Children's Music,3,😌 Chill / Neutral
0.623,0.469,106.836,-12.789,0.501,Let's Argue!,Dana Gould,Comedy,3,😌 Chill / Neutral
0.338,0.204,131.31,-14.023,0.304,Animal Tracks,Mountain Man,Indie,1,😢 Sad / Acoustic
0.501,0.294,130.018,-13.375,0.191,Fool's Gold,S. Carey,Indie,3,😌 Chill / Neutral
0.333,0.359,143.937,-9.788,0.093,Pulling Me In,Iron Bell Music,World,3,😌 Chill / Neutral
0.655,0.553,70.033,-6.854,0.531,Could It Be,Jaheim,R&B,3,😌 Chill / Neutral
0.446,0.0974,64.068,-14.472,0.146,Born Again,Cory Asbury,World,1,😢 Sad / Acoustic
0.636,0.752,124.964,-5.633,0.516,Bedtime Story,Kana Nishino,Anime,0,🎉 Party / Happy
0.739,0.505,96.999,-8.064,0.192,Come Home - Beshken Remix,The Undercover Dream Lovers,Soul,3,😌 Chill / Neutral
0.763,0.618,150.082,-12.225,0.964,A & E (Artists & Entertainers),Kimbo Children's Music,Children's Music,0,🎉 Party / Happy
0.34,0.476,115.076,-11.852,0.546,The Bells,The Originals,Blues,3,😌 Chill / Neutral
0.169,0.241,174.04,-14.572,0.0833,Gianni Schicchi (Oper in 1 Akt),Mirella Freni,Classical,1,😢 Sad / Acoustic
0.244,0.643,79.045,-6.497,0.208,God & Guns,Lynyrd Skynyrd,Blues,3,😌 Chill / Neutral
0.603,0.688,119.99,-5.13,0.504,Round and round (feat. Han Suji),HEIZE,R&B,0,🎉 Party / Happy
0.37,0.266,138.073,-12.401,0.15,Outlander Main Title Theme (Skye Boat Song) [feat. Raya Yarbrough],Bear McCreary,Soundtrack,1,😢 Sad / Acoustic
0.505,0.922,144.02,-3.873,0.31,Natalie,HUNNY,Rock,2,🎸 Energetic / Hype
0.563,0.959,137.942,-3.036,0.81,Must Have Done Something Right,Relient K,Alternative,2,🎸 Energetic / Hype
0.688,0.416,111.317,-19.227,0.443,The Bug Spray Incident,Christopher Titus,Comedy,3,😌 Chill / Neutral
0.349,0.683,122.68,-5.5,0.513,"No Good, Mr Holden",Graveyard,Blues,2,🎸 Energetic / Hype
0.673,0.463,147.981,-7.247,0.268,Biking,Frank Ocean,Alternative,3,😌 Chill / Neutral
0.457,0.884,167.058,-6.002,0.478,No One's Easy to Love,Sharon Van Etten,Folk,2,🎸 Energetic / Hype
0.636,0.722,124.158,-6.374,0.93,When I Go Away,Levon Helm,Country,0,🎉 Party / Happy
0.559,0.757,130.403,-4.483,0.557,Number One Freak,Popcaan,Reggae,2,🎸 Energetic / Hype
0.831,0.764,94.013,-6.327,0.929,Deja Quitarte La Ropa,Dalmata,Reggaeton,0,🎉 Party / Happy
0.644,0.502,103.987,-9.374,0.159,Feeling You,Harrison Storm,Folk,3,😌 Chill / Neutral
0.526,0.165,129.006,-17.466,0.319,Back When I Could Fly,Trout Fishing in America,Children's Music,1,😢 Sad / Acoustic
0.861,0.603,98.043,-5.788,0.504,ZEZE (feat. Travis Scott & Offset),Kodak Black,Rap,0,🎉 Party / Happy
0.289,0.955,163.947,-2.76,0.252,Had Enough,Breaking Benjamin,Rap,2,🎸 Energetic / Hype
0.308,0.13,80.151,-20.157,0.107,"Rigoletto / Act 1: Giovanna, ho dei rimorsi",Giuseppe Verdi,Opera,1,😢 Sad / Acoustic
0.663,0.676,96.623,-9.164,0.586,Freetime,Spyro Gyra,Jazz,0,🎉 Party / Happy
0.46,0.955,151.28,-3.647,0.545,Preset Junkies,Virtual Riot,Electronic,2,🎸 Energetic / Hype
0.505,0.739,96.021,-6.814,0.509,Whenever I,Wild Nothing,Indie,3,😌 Chill / Neutral
0.566,0.87,142.063,-4.098,0.567,You Haunt Me,Sir Sly,Indie,2,🎸 Energetic / Hype
0.467,0.925,169.952,-9.226,0.601,Suki To Iwareta Hi,EGOIST,Anime,2,🎸 Energetic / Hype
0.612,0.867,179.728,-2.924,0.371,Go To Sleep,Eminem,Hip-Hop,2,🎸 Energetic / Hype
0.535,0.69,81.871,-8.956,0.293,"Got Me Wrong - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains,Children’s Music,3,😌 Chill / Neutral
0.711,0.74,143.047,-7.776,0.638,Gold,Spandau Ballet,Dance,0,🎉 Party / Happy
0.449,0.894,161.012,-8.014,0.161,Início,Keys N Krates,Electronic,2,🎸 Energetic / Hype
0.741,0.567,139.992,-10.143,0.493,PINT OF AKORN,Germ,Hip-Hop,0,🎉 Party / Happy
0.344,0.809,168.397,-5.723,0.342,Sweaty Knockers,The Aristocrats,Classical,2,🎸 Energetic / Hype
0.244,0.00645,67.998,-38.216,0.038,On the Rooftop,Henry Jackman,Soundtrack,1,😢 Sad / Acoustic
0.401,0.918,108.297,-8.204,0.379,Bodies - Remastered 2012,The Smashing Pumpkins,Alternative,3,😌 Chill / Neutral
0.383,0.381,82.169,-9.126,0.39,I Feel A Sin Comin' On,Pistol Annies,Country,3,😌 Chill / Neutral
0.434,0.301,85.82,-15.755,0.315,Marseille (feat. Abd Al Malik),Ahmad Jamal,Jazz,1,😢 Sad / Acoustic
0.708,0.516,92.725,-13.127,0.583,Raw Truth,Matt Braunger,Comedy,0,🎉 Party / Happy
0.389,0.635,137.065,-8.806,0.0964,With Everything - Live,Hillsong Worship,World,3,😌 Chill / Neutral
0.363,0.485,101.055,-17.806,0.2,Sonnengeflecht,Roedelius,World,1,😢 Sad / Acoustic
0.452,0.862,131.686,-6.667,0.423,Chaghaybou,Tinariwen,Blues,2,🎸 Energetic / Hype
0.291,0.402,73.627,-13.347,0.0526,Evil Presence,Sophie Meiers,Soul,1,😢 Sad / Acoustic
0.417,0.702,83.867,-5.347,0.303,Undone,Joe Nichols,Country,3,😌 Chill / Neutral
0.451,0.639,147.936,-6.405,0.124,God With Us - Live,Jesus Culture,World,2,🎸 Energetic / Hype
0.512,0.81,131.94,-5.64,0.036,Bushmills,Yppah,Jazz,2,🎸 Energetic / Hype
0.63,0.525,92.077,-10.511,0.395,Blue Clouds,Children Songs Company,Children's Music,3,😌 Chill / Neutral
0.568,0.651,89.98,-7.094,0.881,Panopticon,Cloud Control,Folk,0,🎉 Party / Happy
0.537,0.978,126.343,-2.921,0.931,Dude (Looks Like A Lady),Aerosmith,Rock,0,🎉 Party / Happy
0.703,0.714,100.943,-5.329,0.947,Where the Waves are Highest,Common Rider,Ska,0,🎉 Party / Happy
0.516,0.948,142.942,-3.228,0.388,陽だまりロードナイト,Roselia,Anime,2,🎸 Energetic / Hype
0.136,0.198,80.667,-16.508,0.0579,The Half-Moon,Frederik Wiedmann,Soundtrack,1,😢 Sad / Acoustic
0.2,0.00147,69.02,-36.756,0.0345,Patterns (lux) - Pt. 9,Max Richter,Soundtrack,1,😢 Sad / Acoustic
0.82,0.761,110.008,-4.135,0.735,Que Se Mueran De Envidia - Remix,Daddy Yankee,Reggaeton,0,🎉 Party / Happy
0.202,0.00259,120.734,-37.124,0.0364,Finding It There,Goldmund,World,1,😢 Sad / Acoustic
0.779,0.834,100.46,-2.773,0.8,Shackles (Praise You),Mary Mary,Soul,0,🎉 Party / Happy
0.278,0.141,101.747,-13.719,0.176,Hawaiian Wedding Song,Andy Williams,Jazz,1,😢 Sad / Acoustic
0.605,0.66,80.982,-5.847,0.889,Touched By An Angel,Charlie Wilson,R&B,0,🎉 Party / Happy
0.504,0.0644,106.994,-14.754,0.403,All of Me (with Eddie Heywood & His Orchestra),Billie Holiday,Soul,1,😢 Sad / Acoustic
0.759,0.912,98.936,-2.941,0.354,Chillin,Wale,R&B,0,🎉 Party / Happy
0.891,0.525,133.126,-7.666,0.15,This Week,Lil Baby,Pop,3,😌 Chill / Neutral
0.498,0.403,102.074,-16.003,0.498,Wimp,Enrico Pieranunzi,Jazz,3,😌 Chill / Neutral
0.731,0.73,123.051,-6.728,0.397,Next Year - RAC Remix,Two Door Cinema Club,Alternative,0,🎉 Party / Happy
0.901,0.472,120.0,-8.416,0.479,Anybody (feat. Nicki Minaj),Young Thug,Rap,0,🎉 Party / Happy
0.578,0.422,78.46,-9.746,0.387,スラバヤ通りの妹へ,Yumi Matsutoya,Anime,3,😌 Chill / Neutral
0.536,0.825,99.94,-4.724,0.779,Blaze of Somethin',A Thousand Horses,Country,0,🎉 Party / Happy
0.713,0.527,123.006,-7.512,0.445,Asking for a Friend,Devin Dawson,Rock,3,😌 Chill / Neutral
0.501,0.623,165.58,-4.281,0.841,Drug Addiction,Colicchie,Country,2,🎸 Energetic / Hype
0.759,0.76,120.006,-7.199,0.731,Savages,MARINA,Dance,0,🎉 Party / Happy
0.615,0.702,96.99,-9.686,0.734,Daughter (Remastered),Pearl Jam,Rock,0,🎉 Party / Happy
0.805,0.0242,149.038,-20.597,0.295,O Superman - For Massenet Remastered,Laurie Anderson,World,1,😢 Sad / Acoustic
0.758,0.729,119.999,-6.282,0.326,Vetements Socks,Sheck Wes,Rap,3,😌 Chill / Neutral
0.746,0.573,74.984,-6.394,0.404,Drugs (feat. Wiz Khalifa),Ty Dolla $ign,R&B,3,😌 Chill / Neutral
0.731,0.614,80.025,-7.525,0.508,Home With Her,John Gurney,Country,0,🎉 Party / Happy
0.93,0.621,95.004,-5.424,0.927,If I Get Drunk Tonight (Remix),Bigg Robb,Blues,0,🎉 Party / Happy
0.703,0.838,93.005,-5.91,0.889,Ahi Eh,J Alvarez,Reggaeton,0,🎉 Party / Happy
0.48,0.535,75.766,-10.232,0.293,Wind Of Change,Scorpions,Rock,3,😌 Chill / Neutral
0.675,0.735,106.157,-6.13,0.463,Walk the Dog (Her Nose Knows),SteveSongs,Children's Music,0,🎉 Party / Happy
0.519,0.724,136.092,-5.269,0.487,Nyepi,Nahko and Medicine for the People,Reggae,2,🎸 Energetic / Hype
0.707,0.618,89.901,-7.154,0.261,Just to See You Smile,Why Don't We,Dance,3,😌 Chill / Neutral
0.458,0.978,103.823,-2.394,0.332,My Generation,Limp Bizkit,Alternative,2,🎸 Energetic / Hype
0.899,0.658,115.016,-7.031,0.489,Used To,Sabrina Claudio,Indie,0,🎉 Party / Happy
0.447,0.791,76.426,-4.125,0.492,Cry Hell,Black Pistol Fire,Blues,3,😌 Chill / Neutral
0.776,0.766,97.449,-5.556,0.845,Jumped Out the Whip,Tedashii,Hip-Hop,0,🎉 Party / Happy
0.186,0.124,77.903,-15.271,0.248,Appalachian Spring: VII. Doppio movimento,Aaron Copland,Classical,1,😢 Sad / Acoustic
0.876,0.543,140.0,-8.659,0.44,Make A Bag (feat. Moneybagg Yo),Megan Thee Stallion,R&B,0,🎉 Party / Happy
0.44,0.638,108.008,-6.886,0.0846,Strong God,Vertical Worship,World,3,😌 Chill / Neutral
0.483,0.453,99.166,-10.356,0.198,Tried and Tempted - Live,The Wood Brothers,Folk,3,😌 Chill / Neutral
